Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
0,0,912,phononL,6.33033e-05,-0.00284831,0.00119993,-0.002,5780.27,6.33033e-05,1,0.00233569,-0.00458397,0.002,6718.77
0,0,911,phononTF,1.28616e-05,-0.00284831,0.00119993,-0.002,5780.27,1.28616e-05,1,-0.00410711,-0.00112339,-0.002,8876.54
0,0,927,phononL,0.00108225,-0.00320158,-0.00484741,0.002,6673.55,0.00034743,1,0.00170116,0.0019054,-0.002,8228.03
0,0,930,phononTF,0.000237461,0.00170116,0.0019054,-0.002,8228.03,0.000237461,1,-0.00358918,0.00174287,-0.002,10177.2
0,0,928,phononTF,0.000255126,0.00170116,0.0019054,-0.002,8228.03,0.000255126,1,0.00167757,-0.00349721,0.002,17045.7
0,0,926,phononTF,0.00069695,-0.00320158,-0.00484741,0.002,6673.55,0.000354979,1,-0.00320158,-0.00484741,0.002,6673.55
0,0,931,phononTS,0.000341971,-0.00320158,-0.00484741,0.002,6673.55,0.000341971,1,0.00271141,-0.00484317,-0.002,8945.16
0,0,908,phononTS,1.7648e-05,-0.00284831,0.00119993,-0.002,5780.27,1.7648e-05,1,-0.00377462,-0.00468932,0.002,12532.2
0,0,906,phononTF,0.00236427,-0.00115835,-0.000795839,-0.000666838,1434.33,0.00236427,1,0.0045745,0.00233496,0.002,7487.01
0,0,933,phononTF,0.00331281,0.00102071,0.000535966,-0.00137952,2729.13,0.00331281,1,0.000806849,-0.00028976,0.002,3330.62
0,0,932,phononTS,0.00527918,0.00102071,0.000535966,-0.00137952,2729.13,0.00232398,1,-0.000836305,0.00321771,-0.002,4006.91
0,0,947,phononTF,0.000199634,-0.000836305,0.00321771,-0.002,4006.91,0.000199634,1,-0.000480334,0.00338421,0.002,9620.58
0,0,946,phononL,9.93606e-05,-0.000836305,0.00321771,-0.002,4006.91,9.93606e-05,1,0.00232143,-0.00481843,-0.002,7066.35
0,0,945,phononTS,2.34064e-05,-0.000836305,0.00321771,-0.002,4006.91,2.34064e-05,1,0.00137038,0.00448324,0.002,5033.46
0,0,944,phononTS,0.000145972,-0.000836305,0.00321771,-0.002,4006.91,0.000145972,1,-0.00374182,0.00206835,0.002,6832.41
0,0,943,phononTS,0.000155917,-0.000836305,0.00321771,-0.002,4006.91,0.000155917,1,-0.000232827,0.00150329,0.002,17154.5
0,0,942,phononTS,0.000199951,-0.000836305,0.00321771,-0.002,4006.91,0.000199951,1,-0.0023542,0.00472088,-0.002,8134.36
0,0,941,phononTS,0.000604545,-0.000836305,0.00321771,-0.002,4006.91,0.000604545,1,-0.00183007,0.00401381,0.002,4823.1
0,0,939,phononTS,9.84685e-05,-0.000836305,0.00321771,-0.002,4006.91,9.84685e-05,1,0.00107598,0.000307867,-0.002,43229
0,0,938,phononTS,5.1944e-05,-0.000836305,0.00321771,-0.002,4006.91,5.1944e-05,1,-0.00341275,0.00366095,0.002,5174.71
0,0,937,phononL,0.000762565,-0.000836305,0.00321771,-0.002,4006.91,0.000762565,1,0.00456596,0.00176387,-0.002,5988.07
0,0,936,phononL,0.000217558,-0.000836305,0.00321771,-0.002,4006.91,0.000217558,1,0.00421279,0.00206306,0.002,7538.51
0,0,935,phononTS,5.64174e-05,-0.000836305,0.00321771,-0.002,4006.91,5.64174e-05,1,0.00221222,-0.00322363,-0.002,7051.16
0,0,952,phononL,0.00285133,4.42157e-05,0.000156861,0.000450007,2212.14,0.00285133,1,-0.00316829,-0.00179272,-0.002,5268.01
0,0,951,phononTS,0.00709358,4.42157e-05,0.000156861,0.000450007,2212.14,0.00709358,1,0.000522185,-0.00203478,0.002,7306.5
0,0,949,phononL,0.00699515,-8.45281e-06,-7.53883e-05,1.27285e-05,96.2509,0.00312687,1,-0.00106635,0.000267549,0.002,2373.75
0,0,973,phononTF,0.000121339,-0.00106635,0.000267549,0.002,2373.75,0.000121339,1,-0.000797609,0.00475672,-0.002,5729.17
0,0,972,phononTS,0.000192872,-0.00106635,0.000267549,0.002,2373.75,0.000192872,1,-0.00162103,0.000180315,0.002,3738.45
0,0,971,phononTF,0.000202552,-0.00106635,0.000267549,0.002,2373.75,0.000202552,1,-0.00105063,-0.00243462,-0.002,3201.18
0,0,969,phononTS,8.31884e-05,-0.00106635,0.000267549,0.002,2373.75,8.31884e-05,1,0.00443406,0.000101798,-0.002,3818.47
0,0,968,phononTS,0.000261046,-0.00106635,0.000267549,0.002,2373.75,0.000261046,1,0.0039788,-0.00439613,-0.002,158856
0,0,967,phononTS,0.000314245,-0.00106635,0.000267549,0.002,2373.75,0.000314245,1,-0.00499999,-0.00175597,0.002,4762.48
0,0,966,phononTF,0.000384698,-0.00106635,0.000267549,0.002,2373.75,0.000384698,1,-0.00208797,0.000146796,-0.002,3083.67
0,0,965,phononL,0.0002046,-0.00106635,0.000267549,0.002,2373.75,0.0002046,1,0.00360068,-0.000699059,0.002,3932.56
0,0,964,phononTF,4.37387e-05,-0.00106635,0.000267549,0.002,2373.75,4.37387e-05,1,0.00319538,-0.00194382,-0.002,9324.54
0,0,963,phononL,2.67736e-06,-0.00106635,0.000267549,0.002,2373.75,2.67736e-06,1,0.00487443,0.00469382,0.002,5326.39
